contig,run,gene,diagnosis,read_count,length,mapped,unmapped,net_mapped,length_right,average_depth
k119_38902_3,SRR6468673,NP_417756.1,nonIBD,19879859,402.0,24.0,4.0,20.0,402.0,5.4
None,ERR011205,NP_417634.1,nonIBD,13017477,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215675,NP_417801.1,CD,2303215,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011339,NP_415431.1,nonIBD,12484143,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468535,NP_417637.1,UC,5639050,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011135,NP_417770.1,nonIBD,9507121,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145595,NP_417775.1,CD,7249773,0.0,0.0,0.0,0.0,0.0,0.0
k119_77773_17,SRR6468633,NP_418411.1,UC,16816915,708.0,128.0,12.0,116.0,708.0,16.58
None,ERR011275,NP_417776.1,UC,10426290,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219364,NP_417801.1,CD,1376810,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215015,NP_417771.1,CD,3969853,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215945,NP_417774.1,CD,4426318,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214995,NP_417767.1,CD,3682607,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212821,NP_417756.1,CD,1568867,0.0,0.0,0.0,0.0,0.0,0.0
k119_31059_24,SRR2145347,NP_417765.1,CD,38513604,393.0,75.0,33.0,42.0,393.0,17.0
k119_18442_17,SRR2145347,NP_417765.1,CD,38513604,396.0,125.0,47.0,78.0,396.0,28.07
k119_58936_4,SRR2145347,NP_417765.1,CD,38513604,399.0,34.0,10.0,24.0,399.0,7.9
k119_75421_2,SRR6468517,NP_417769.1,CD,14360470,369.0,40.0,22.0,18.0,369.0,7.55
None,ERR011326,NP_417775.1,nonIBD,12295713,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011159,NP_417779.1,nonIBD,15684432,0.0,0.0,0.0,0.0,0.0,0.0
k119_141689_3,SRR6468641,NP_417698.1,nonIBD,15283942,429.0,39.0,11.0,28.0,429.0,7.8
k119_19250_1,SRR1215512,NP_417770.1,CD,3525948,258.0,10.0,4.0,6.0,258.0,3.52
None,SRR1215293,NP_417763.1,CD,2568931,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011318,NP_417760.1,nonIBD,12217927,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011252,NP_417801.1,nonIBD,4121053,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145379,NP_417770.1,nonIBD,12749238,0.0,0.0,0.0,0.0,0.0,0.0
k119_17065_10,SRR1757177,NP_417773.1,nonIBD,3527750,702.0,113.0,11.0,102.0,702.0,15.03
None,SRR1765474,NP_417774.1,CD,6030585,0.0,0.0,0.0,0.0,0.0,0.0
k119_14839_6,SRR1213913,NP_417768.1,nonIBD,2371423,309.0,35.0,5.0,30.0,309.0,8.91
k119_11540_1,SRR1213913,NP_417768.1,nonIBD,2371423,315.0,22.0,2.0,20.0,315.0,5.94
None,SRR1211498,NP_415431.1,CD,4452204,0.0,0.0,0.0,0.0,0.0,0.0
k119_5162_5,SRR1765466,NP_418411.1,CD,3396780,705.0,97.0,8.0,89.0,705.0,12.94
None,SRR6468499,NP_417773.1,UC,11775766,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468673,NP_417768.1,nonIBD,19879859,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765190,NP_417779.1,CD,4940420,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011099,NP_417634.1,nonIBD,9633603,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011302,NP_417772.1,UC,8850301,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215676,NP_417771.1,CD,3989638,0.0,0.0,0.0,0.0,0.0,0.0
k119_12892_39,SRR6468702,NP_417635.1,UC,17170496,894.0,915.0,77.0,838.0,894.0,94.7
k119_73284_10,SRR6468702,NP_417635.1,UC,17170496,894.0,135.0,11.0,124.0,894.0,14.06
None,SRR2145363,NP_417762.1,nonIBD,9595669,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215917,NP_417756.1,CD,1434412,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011136,NP_417800.1,nonIBD,7997159,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765785,NP_417762.1,CD,4492648,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215957,NP_418411.1,CD,1320418,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011334,NP_418410.1,UC,12015021,0.0,0.0,0.0,0.0,0.0,0.0
k119_49690_25,SRR2145449,NP_417773.1,CD,21021189,795.0,231.0,17.0,214.0,795.0,27.74
k79_43709_2,ERR011247,NP_417768.1,nonIBD,11173020,321.0,33.0,5.0,28.0,321.0,6.7
None,SRR1765395,NP_417765.1,nonIBD,1019349,0.0,0.0,0.0,0.0,0.0,0.0
k119_33958_41,SRR6468609,NP_417778.1,CD,20614079,606.0,426.0,18.0,408.0,606.0,63.56
None,SRR1214760,NP_417698.1,CD,2559777,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219323,NP_417774.1,CD,4265867,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215699,NP_417776.1,CD,3477913,0.0,0.0,0.0,0.0,0.0,0.0
k119_5889_2,SRR1765558,NP_415431.1,nonIBD,3430949,1674.0,129.0,5.0,124.0,1674.0,7.55
None,ERR011336,NP_417635.1,UC,11201596,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011192,NP_417779.1,nonIBD,10771537,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145384,NP_418412.1,nonIBD,14664810,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215955,NP_417634.1,CD,3971807,0.0,0.0,0.0,0.0,0.0,0.0
k119_15814_3,SRR6468502,NP_417800.1,CD,17099647,471.0,99.0,21.0,78.0,471.0,18.86
None,SRR1765336,NP_418410.1,CD,3604469,0.0,0.0,0.0,0.0,0.0,0.0
k119_34696_2,SRR1765464,NP_417634.1,nonIBD,3408724,270.0,19.0,1.0,18.0,270.0,6.34
None,ERR011258,NP_417780.1,nonIBD,3298955,0.0,0.0,0.0,0.0,0.0,0.0
k119_20217_19,SRR2145327,NP_417767.1,CD,44248475,540.0,80.0,22.0,58.0,540.0,13.25
None,SRR1215925,NP_417776.1,CD,3874128,0.0,0.0,0.0,0.0,0.0,0.0
k119_44297_228,SRR6468591,NP_415431.1,CD,20784271,1650.0,13221.0,290.0,12931.0,1650.0,746.75
k119_20415_2,SRR1765515,NP_417769.1,CD,1565998,321.0,13.0,5.0,8.0,321.0,3.37
None,SRR1212720,NP_417773.1,CD,4531256,0.0,0.0,0.0,0.0,0.0,0.0
k119_11093_4,SRR6468700,NP_418410.1,CD,14839301,429.0,1307.0,157.0,1150.0,429.0,269.83
k119_13560_1,SRR6468700,NP_418410.1,CD,14839301,420.0,182.0,20.0,162.0,420.0,38.32
k119_19170_26,SRR6468708,NP_417767.1,UC,15708589,540.0,130.0,22.0,108.0,540.0,22.49
None,ERR011299,NP_417801.1,UC,11661463,0.0,0.0,0.0,0.0,0.0,0.0
k119_54529_2,SRR1219486,NP_417760.1,CD,3872458,312.0,11.0,3.0,8.0,312.0,3.0
k119_13861_1,SRR1215620,NP_418411.1,CD,2401290,537.0,19.0,1.0,18.0,537.0,3.4
None,SRR1765012,NP_417756.1,CD,1351824,0.0,0.0,0.0,0.0,0.0,0.0
k79_83990_2,ERR011123,NP_417769.1,nonIBD,15958169,369.0,35.0,31.0,4.0,369.0,6.85
None,SRR6468712,NP_417775.1,CD,10523148,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011092,NP_416690.1,nonIBD,4478452,0.0,0.0,0.0,0.0,0.0,0.0
k119_17113_5,SRR1765354,NP_416229.1,CD,3408822,1005.0,85.0,3.0,82.0,1005.0,7.86
None,ERR011275,NP_417698.1,UC,10426290,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011089,NP_417774.1,nonIBD,4190512,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765430,NP_417771.1,nonIBD,2581187,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212320,NP_417634.1,CD,2405878,0.0,0.0,0.0,0.0,0.0,0.0
k119_16614_2,SRR5650147,NP_417698.1,UC,22293700,429.0,76.0,12.0,64.0,429.0,14.84
k119_89648_182,SRR6468666,NP_417801.1,CD,56691897,375.0,69.0,13.0,56.0,375.0,16.29
k119_11203_54,SRR6468666,NP_417801.1,CD,56691897,375.0,155.0,29.0,126.0,375.0,34.34
k119_86538_10,SRR6468666,NP_417801.1,CD,56691897,378.0,242.0,52.0,190.0,378.0,53.12
k119_23223_18,SRR2145335,NP_414725.1,CD,12125721,597.0,73.0,7.0,66.0,597.0,11.06
k119_30052_1,SRR2145335,NP_414725.1,CD,12125721,726.0,46.0,2.0,44.0,726.0,6.01
None,SRR2145303,NP_417760.1,CD,12056996,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145315,NP_417697.1,CD,13560330,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765354,NP_417637.1,CD,3408822,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011171,NP_417775.1,nonIBD,13369411,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468537,NP_418412.1,UC,11248411,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011101,NP_416229.1,nonIBD,14822431,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212273,NP_416229.1,nonIBD,2222496,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212203,NP_417775.1,CD,4082976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145544,NP_417767.1,CD,2285523,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011231,NP_417773.1,nonIBD,7113314,0.0,0.0,0.0,0.0,0.0,0.0
k79_26505_2,ERR011247,NP_417756.1,nonIBD,11173020,414.0,37.0,3.0,34.0,414.0,6.39
k119_58904_2,SRR6468631,NP_417634.1,UC,16812820,267.0,63.0,17.0,46.0,267.0,20.78
None,SRR1765515,NP_417757.1,CD,1565998,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212273,NP_417637.1,nonIBD,2222496,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011159,NP_417697.1,nonIBD,15684432,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011101,NP_417637.1,nonIBD,14822431,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468594,NP_417767.1,UC,18452135,0.0,0.0,0.0,0.0,0.0,0.0
k119_33027_18,SRR6468501,NP_417770.1,UC,5077605,258.0,151.0,31.0,120.0,258.0,45.06
k119_35541_3,SRR6468501,NP_417770.1,UC,5077605,255.0,32.0,4.0,28.0,255.0,9.24
None,ERR011179,NP_414725.1,nonIBD,13445322,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011207,NP_418411.1,nonIBD,12638144,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468641,NP_417776.1,nonIBD,15283942,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765623,NP_417774.1,nonIBD,2849255,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214867,NP_417634.1,CD,2574475,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765653,NP_416228.1,CD,2956965,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765638,NP_416690.1,CD,6015949,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214724,NP_417773.1,CD,4810276,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145556,NP_414725.1,CD,6397285,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011265,NP_416228.1,nonIBD,11684574,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011280,NP_417763.1,UC,9373329,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011215,NP_417774.1,nonIBD,13313043,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212227,NP_417772.1,CD,2333100,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765433,NP_417801.1,nonIBD,2575402,0.0,0.0,0.0,0.0,0.0,0.0
k119_21634_2,SRR1765579,NP_417760.1,CD,2934424,393.0,17.0,3.0,14.0,393.0,4.22
None,SRR5650053,NP_417800.1,nonIBD,14061226,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011155,NP_417772.1,nonIBD,8789032,0.0,0.0,0.0,0.0,0.0,0.0
k119_9897_2,SRR1765012,NP_417768.1,CD,1351824,315.0,29.0,7.0,22.0,315.0,8.41
None,SRR6468555,NP_417635.1,CD,15529720,0.0,0.0,0.0,0.0,0.0,0.0
k79_95890_1,ERR011123,NP_417757.1,nonIBD,15958169,339.0,21.0,19.0,2.0,339.0,4.57
k119_17073_25,SRR6468625,NP_414711.1,nonIBD,18453963,744.0,200.0,18.0,182.0,744.0,24.69
None,SRR1765190,NP_417697.1,CD,4940420,0.0,0.0,0.0,0.0,0.0,0.0
k119_42844_13,SRR6468665,NP_417771.1,CD,70750045,195.0,129.0,25.0,104.0,195.0,51.38
k119_28753_34,SRR6468665,NP_417771.1,CD,70750045,192.0,179.0,49.0,130.0,192.0,77.75
k119_41883_2,SRR6468665,NP_417771.1,CD,70750045,204.0,65.0,21.0,44.0,204.0,26.39
k119_35284_3,SRR6468665,NP_417771.1,CD,70750045,192.0,14.0,6.0,8.0,192.0,6.45
None,SRR1765253,NP_417771.1,CD,1900357,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011163,NP_418410.1,nonIBD,15918354,0.0,0.0,0.0,0.0,0.0,0.0
k119_7492_33,SRR6468586,NP_414725.1,CD,50578490,597.0,1412.0,148.0,1264.0,597.0,216.52
None,SRR2145331,NP_418411.1,CD,23288201,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145463,NP_417635.1,CD,16336089,0.0,0.0,0.0,0.0,0.0,0.0
k79_16372_1,ERR011287,NP_417800.1,UC,10311197,351.0,12.0,2.0,10.0,351.0,2.41
None,SRR2145512,NP_417768.1,CD,8185115,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765328,NP_418411.1,CD,2954820,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765434,NP_417762.1,CD,4938635,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011214,NP_415431.1,nonIBD,11603697,0.0,0.0,0.0,0.0,0.0,0.0
k119_19098_4,SRR1765221,NP_417779.1,CD,3410892,645.0,64.0,4.0,60.0,645.0,9.29
None,SRR1765514,NP_417780.1,nonIBD,2852663,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211525,NP_417770.1,CD,1432561,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011328,NP_417634.1,UC,9901137,0.0,0.0,0.0,0.0,0.0,0.0
k119_13320_2,SRR1215624,NP_414725.1,nonIBD,2251256,552.0,41.0,1.0,40.0,552.0,7.09
k119_55151_4,SRR2145371,NP_417756.1,nonIBD,10716190,393.0,58.0,32.0,26.0,393.0,10.65
None,SRR1214995,NP_414711.1,CD,3682607,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215905,NP_417762.1,CD,4008918,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145307,NP_417773.1,CD,9415728,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214009,NP_417801.1,CD,2089084,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214948,NP_418411.1,CD,4041078,0.0,0.0,0.0,0.0,0.0,0.0
k119_53370_1,SRR2145392,NP_417764.1,CD,10813421,399.0,18.0,2.0,16.0,399.0,4.08
k119_20077_11,SRR2145392,NP_417764.1,CD,10813421,534.0,141.0,21.0,120.0,534.0,23.72
None,ERR011259,NP_417769.1,nonIBD,13043801,0.0,0.0,0.0,0.0,0.0,0.0
k119_18308_6,SRR6468617,NP_417779.1,nonIBD,66861721,645.0,65.0,5.0,60.0,645.0,9.48
k119_81916_55,SRR6468617,NP_417779.1,nonIBD,66861721,645.0,118.0,11.0,107.0,645.0,16.71
k119_49063_18,SRR6468617,NP_417779.1,nonIBD,66861721,636.0,71.0,7.0,64.0,636.0,10.34
k119_103790_2,SRR6468617,NP_417779.1,nonIBD,66861721,612.0,393.0,44.0,349.0,612.0,57.78
k119_21935_1,SRR1211665,NP_417776.1,nonIBD,2465600,711.0,44.0,2.0,42.0,711.0,5.71
k119_27457_9,SRR1211665,NP_417776.1,nonIBD,2465600,834.0,118.0,6.0,112.0,834.0,13.3
k119_2570_1,SRR1765418,NP_418412.1,CD,1310527,354.0,19.0,3.0,16.0,354.0,5.21
None,SRR2145520,NP_417698.1,CD,9695363,0.0,0.0,0.0,0.0,0.0,0.0
k119_14909_5,SRR1765391,NP_417776.1,CD,3129786,828.0,66.0,4.0,62.0,828.0,7.5
k119_20121_2,SRR1215593,NP_417634.1,CD,4039219,267.0,25.0,9.0,16.0,267.0,7.63
None,SRR6468678,NP_417800.1,nonIBD,16913572,0.0,0.0,0.0,0.0,0.0,0.0
k119_38978_26,SRR1757113,NP_417762.1,nonIBD,3941584,504.0,102.0,8.0,94.0,504.0,19.03
None,ERR011122,NP_417780.1,nonIBD,15773500,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145388,NP_417776.1,CD,14295876,0.0,0.0,0.0,0.0,0.0,0.0
k119_24924_65,SRR6468665,YP_026260.1,CD,70750045,963.0,1241.0,87.0,1154.0,963.0,120.73
k119_15068_15,SRR6468665,YP_026260.1,CD,70750045,933.0,442.0,18.0,424.0,933.0,43.79
k119_8558_2,SRR6468665,YP_026260.1,CD,70750045,927.0,106.0,6.0,100.0,927.0,10.4
k119_21072_1,SRR6468665,YP_026260.1,CD,70750045,924.0,94.0,5.0,89.0,924.0,9.67
None,ERR011097,NP_417775.1,nonIBD,9988420,0.0,0.0,0.0,0.0,0.0,0.0
k119_9800_1,SRR2145289,NP_417769.1,CD,23990389,372.0,11.0,3.0,8.0,372.0,2.69
k119_9718_2,SRR2145323,NP_417774.1,CD,1939876,333.0,24.0,2.0,22.0,333.0,6.81
k119_4095_21,SRR2145323,NP_417774.1,CD,1939876,333.0,83.0,5.0,78.0,333.0,21.65
None,ERR011342,NP_417764.1,UC,11861335,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468717,NP_416690.1,UC,5986216,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765253,YP_026260.1,CD,1900357,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468573,NP_417778.1,CD,14662259,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011219,NP_418410.1,nonIBD,12133833,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145512,NP_417756.1,CD,8185115,0.0,0.0,0.0,0.0,0.0,0.0
k119_89450_99,SRR6468684,NP_417637.1,UC,15018400,2466.0,935.0,31.0,904.0,2466.0,36.4
None,ERR011284,NP_417770.1,UC,9135504,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011211,NP_417767.1,nonIBD,13259611,0.0,0.0,0.0,0.0,0.0,0.0
k119_13520_1,SRR1765377,NP_417780.1,CD,1245125,270.0,15.0,3.0,12.0,270.0,4.96
None,ERR011088,NP_415431.1,nonIBD,10868175,0.0,0.0,0.0,0.0,0.0,0.0
k119_58669_65,SRR6468582,NP_418411.1,CD,50535450,708.0,340.0,28.0,312.0,708.0,44.97
k119_87867_24,SRR6468582,NP_418411.1,CD,50535450,705.0,464.0,50.0,414.0,705.0,60.47
None,SRR1765635,NP_414725.1,nonIBD,2771496,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211526,NP_417800.1,CD,3843923,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011259,NP_417757.1,nonIBD,13043801,0.0,0.0,0.0,0.0,0.0,0.0
k119_11906_92,SRR6468684,NP_416229.1,UC,15018400,1026.0,137.0,17.0,120.0,1026.0,12.91
k119_14962_3,SRR6468684,NP_416229.1,UC,15018400,1020.0,59.0,5.0,54.0,1020.0,5.54
k119_62284_3,SRR6468684,NP_416229.1,UC,15018400,1104.0,391.0,33.0,358.0,1104.0,33.09
k119_1759_24,SRR6468661,NP_417762.1,CD,53354881,504.0,2195.0,475.0,1720.0,504.0,390.51
k119_3211_1,SRR6468661,NP_417762.1,CD,53354881,309.0,111.0,14.0,97.0,309.0,33.97
k119_6770_18,SRR6468661,NP_417762.1,CD,53354881,504.0,5840.0,811.0,5029.0,504.0,1036.94
k119_10001_1,SRR6468661,NP_417762.1,CD,53354881,492.0,1407.0,188.0,1219.0,492.0,254.61
None,SRR2145552,NP_418411.1,CD,3116968,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468521,NP_417764.1,CD,13408568,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011174,NP_416690.1,nonIBD,9580933,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011310,NP_417778.1,nonIBD,11347366,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145371,NP_417768.1,nonIBD,10716190,0.0,0.0,0.0,0.0,0.0,0.0
k119_8198_1,SRR1765559,NP_417774.1,nonIBD,3141215,267.0,29.0,3.0,26.0,267.0,10.09
k119_60548_1,SRR1765582,NP_417634.1,CD,3220160,267.0,21.0,9.0,12.0,267.0,5.34
None,SRR1214886,NP_417772.1,CD,4796636,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765430,YP_026260.1,nonIBD,2581187,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765619,NP_417772.1,CD,6609813,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212171,NP_414725.1,CD,3444951,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011235,NP_417760.1,nonIBD,10835432,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145540,NP_417774.1,CD,97930434,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011223,NP_417697.1,nonIBD,9050143,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011203,NP_414725.1,nonIBD,3694437,0.0,0.0,0.0,0.0,0.0,0.0
k119_5339_1,SRR2145343,NP_417698.1,CD,28762674,429.0,19.0,7.0,12.0,429.0,4.02
k119_43982_5,SRR6468590,NP_417774.1,CD,15589253,333.0,43.0,11.0,32.0,333.0,10.65
None,SRR6468505,NP_417763.1,CD,16532488,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468645,NP_417765.1,CD,13496880,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211440,NP_418411.1,CD,1839115,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145289,NP_417757.1,CD,23990389,0.0,0.0,0.0,0.0,0.0,0.0
k119_36096_2,SRR1215868,NP_417774.1,nonIBD,2199420,333.0,28.0,2.0,26.0,333.0,7.46
k119_22565_15,SRR1215868,NP_417774.1,nonIBD,2199420,336.0,98.0,12.0,86.0,336.0,25.96
None,SRR2145368,NP_417635.1,nonIBD,8235565,0.0,0.0,0.0,0.0,0.0,0.0
k79_61016_1,ERR011331,NP_417757.1,UC,12603124,366.0,60.0,8.0,52.0,366.0,11.7
k119_97579_1,SRR6468709,NP_417762.1,nonIBD,14033602,519.0,21.0,1.0,20.0,519.0,3.71
None,SRR1215673,NP_414711.1,CD,1942662,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011347,NP_417772.1,nonIBD,12643170,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011092,NP_417763.1,nonIBD,4478452,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011278,NP_417778.1,UC,9153535,0.0,0.0,0.0,0.0,0.0,0.0
k119_276556_9,SRR6468636,NP_417768.1,UC,72813698,321.0,40.0,6.0,34.0,321.0,10.43
None,SRR1765371,NP_417635.1,CD,2813625,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765415,NP_417773.1,CD,3599954,0.0,0.0,0.0,0.0,0.0,0.0
k119_6160_5,SRR6468629,NP_417780.1,CD,52427736,312.0,4333.0,817.0,3516.0,312.0,1200.19
None,SRR1765463,NP_417756.1,CD,2923020,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011173,NP_417800.1,nonIBD,12373439,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214500,NP_418411.1,CD,2652393,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214562,NP_416228.1,CD,4061409,0.0,0.0,0.0,0.0,0.0,0.0
k119_20031_25,SRR6468687,NP_417778.1,nonIBD,48956407,621.0,144.0,16.0,128.0,621.0,20.52
k119_66524_1,SRR6468687,NP_417778.1,nonIBD,48956407,327.0,16.0,2.0,14.0,327.0,4.49
None,SRR6468604,NP_417698.1,nonIBD,13817066,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011313,NP_416229.1,CD,9335197,0.0,0.0,0.0,0.0,0.0,0.0
k119_5330_4,SRR2145483,NP_417776.1,CD,6941642,822.0,465.0,45.0,420.0,822.0,54.79
k119_18903_440,SRR2145483,NP_417776.1,CD,6941642,822.0,291.0,52.0,239.0,822.0,33.47
None,SRR6468552,NP_417769.1,CD,10664893,0.0,0.0,0.0,0.0,0.0,0.0
k119_58431_37,SRR6468591,YP_026260.1,CD,20784271,933.0,10931.0,355.0,10576.0,933.0,1078.05
None,SRR1215561,NP_418412.1,CD,3504573,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011088,NP_417771.1,nonIBD,10868175,0.0,0.0,0.0,0.0,0.0,0.0
k119_18587_5,SRR1215716,NP_417769.1,CD,4368348,369.0,33.0,5.0,28.0,369.0,7.5
None,SRR1765441,NP_416228.1,CD,4905311,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765431,NP_417774.1,CD,1257762,0.0,0.0,0.0,0.0,0.0,0.0
k119_42051_1,SRR1765558,YP_026260.1,nonIBD,3430949,669.0,48.0,6.0,42.0,669.0,6.82
k119_49486_14,SRR6468713,NP_417770.1,CD,11470715,255.0,55.0,7.0,48.0,255.0,16.63
k119_58193_39,SRR6468713,NP_417770.1,CD,11470715,255.0,123.0,53.0,70.0,255.0,34.16
None,ERR011217,NP_417801.1,nonIBD,10495824,0.0,0.0,0.0,0.0,0.0,0.0
k119_10460_37,SRR2145428,NP_417774.1,CD,10201371,345.0,220.0,22.0,198.0,345.0,58.48
k119_3560_2,SRR1211568,NP_417756.1,nonIBD,2449458,390.0,34.0,2.0,32.0,390.0,7.71
None,ERR011313,NP_417637.1,CD,9335197,0.0,0.0,0.0,0.0,0.0,0.0
k79_30958_1,ERR011240,NP_417634.1,nonIBD,12637887,267.0,14.0,14.0,0.0,267.0,3.71
k119_179541_2,SRR6468636,NP_417756.1,UC,72813698,402.0,18.0,2.0,16.0,402.0,3.7
None,SRR6468640,NP_417773.1,CD,8875449,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011280,NP_416690.1,UC,9373329,0.0,0.0,0.0,0.0,0.0,0.0
k119_18347_4,SRR1212315,NP_417698.1,CD,3933836,429.0,37.0,5.0,32.0,429.0,6.88
None,SRR6468570,NP_416229.1,UC,4641820,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011146,NP_418412.1,nonIBD,8975368,0.0,0.0,0.0,0.0,0.0,0.0
k119_17629_3,SRR6468595,NP_417762.1,CD,7915308,321.0,19.0,3.0,16.0,321.0,5.73
k119_52214_2,SRR6468500,NP_417775.1,UC,12002024,276.0,27.0,3.0,24.0,276.0,7.97
None,SRR1765276,NP_417773.1,CD,3406112,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011331,NP_417769.1,UC,12603124,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765463,NP_417768.1,CD,2923020,0.0,0.0,0.0,0.0,0.0,0.0
